hook,layer,tok,unit,attribution
attn_out,27,5,559,0.021993644535541534
attn_out,27,5,364,0.018710587173700333
attn_out,27,5,309,0.00926985964179039
attn_out,27,5,1436,0.00699624652042985
attn_out,27,5,1724,0.0032308846712112427
attn_out,27,5,813,0.003177535254508257
attn_out,27,5,605,0.0030669616535305977
attn_out,27,5,1026,0.0029081874527037144
attn_out,27,5,92,0.00269869202747941
attn_out,27,5,349,0.002520090900361538
attn_out,27,5,298,0.0025061722844839096
attn_out,27,5,1094,0.0024926955811679363
attn_out,22,5,559,0.0023667793720960617
attn_out,27,5,917,0.002354270778596401
attn_out,17,5,1026,0.0023456974886357784
attn_out,27,5,1770,0.0022632419131696224
attn_out,27,5,1,0.0022232048213481903
attn_out,27,5,98,0.002176449866965413
attn_out,22,5,203,0.002151650842279196
attn_out,27,5,1572,0.0018199613550677896
attn_out,27,5,10,0.0017708104569464922
attn_out,27,5,1584,0.0017540004337206483
attn_out,27,5,1825,0.0017275444697588682
attn_out,27,5,644,0.0017044456908479333
attn_out,27,5,991,0.0016901664203032851
attn_out,27,5,327,0.001660996349528432
attn_out,22,5,1026,0.0016313070664182305
attn_out,27,5,1418,0.0016063409857451916
attn_out,27,5,1468,0.0015949785010889173
attn_out,27,5,476,0.0015719300135970116
attn_out,27,5,130,0.00153877935372293
attn_out,27,5,967,0.0015194083098322153
attn_out,22,5,878,0.0015043813036754727
attn_out,27,5,836,0.001463384018279612
attn_out,27,5,1848,0.0014564560260623693
attn_out,27,5,1608,0.0014256566064432263
attn_out,27,5,1074,0.0013906717067584395
attn_out,27,5,1949,0.0013878835598006845
attn_out,27,5,1270,0.0013829706003889441
attn_out,27,5,1480,0.0013797339051961899
attn_out,17,5,194,0.0013655974762514234
attn_out,27,5,719,0.0013655229704454541
attn_out,27,5,1536,0.001355473417788744
attn_out,22,5,532,0.0013148002326488495
attn_out,27,5,1918,0.0013036924647167325
attn_out,27,5,200,0.001298851682804525
attn_out,27,5,283,0.0012688515707850456
attn_out,22,5,194,0.0012528401566669345
attn_out,27,5,318,0.0012520367745310068
attn_out,22,5,572,0.0012493656249716878
attn_out,27,5,1700,0.0012404806911945343
attn_out,27,5,1081,0.0012361558619886637
attn_out,27,5,1381,0.0012308584991842508
attn_out,27,5,652,0.0012306608259677887
attn_out,22,5,1855,0.001227566390298307
attn_out,27,5,1576,0.0012205155799165368
attn_out,27,5,1218,0.001209624228067696
attn_out,27,5,219,0.0011902236146852374
attn_out,27,5,1302,0.0011870859889313579
attn_out,22,5,545,0.0011840543011203408
attn_out,22,5,1365,0.0011812119046226144
attn_out,27,5,1110,0.0011786719551309943
attn_out,22,5,1728,0.0011748657561838627
attn_out,27,5,763,0.0011740600457414985
